"id","session_id","current_trial","created_at","has_given_consent","mechanical_turk_code","ip_address","screen_width","screen_height","browser_width","browser_height","pixel_depth","platform","language","browser","user_agent","bandwidth","age","time_online","preferred_browser","is_mt_session"
764,"86dd4f670ffadde91a74025f2bcb37166339b3dd058ba004e37e6ff0d243892a",1,"2015-03-03 00:26:41",f,"","64.68.239.112",1366,768,1366,728,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",60466,"","","",t
759,"c84337ee0fe1daf5e2e0b62d076cfde1a74a11f3bb29b35226d6b65cd07f0f92",1,"2015-03-02 23:02:43",f,"","122.178.62.102",1366,768,1366,768,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0",77392,"","","",t
756,"0e2d2f49a2b5e729b2a09b90339a6f429584147f6991c764eb5ff3615d1cba21",1,"2015-03-02 22:25:18",t,"","174.30.2.18",1920,1080,1936,1096,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",134720,"","","",t
755,"5f27382323a76039e61c91ccf895bd3ede8ef2c1034fcdd3d01f10bdf1180445",2,"2015-03-02 22:23:10",t,"","65.95.118.166",1920,1080,1128,1020,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1815682,"","","",t
757,"88c2a9d1f56a8c789a356c681496a121fd2d710b4aba30c8251e13105766b853",1,"2015-03-02 22:28:39",f,"","76.88.39.68",1680,1050,0,0,24,"MacIntel","en-us","Google Chrome","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",93557,"","","",t
760,"b862af9fdd8afbf09c285546fc795138f4c72f7251c0456cd9b8774b6b543317",1,"2015-03-02 23:18:40",f,"","117.216.57.46",1024,768,1024,738,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",105585,"","","",t
770,"eb5b9f2a4e97d59d6492f88e4149d3383dadee03b8e8f81e6d8d31b7983ffed8",1,"2015-03-03 03:17:40",f,"","",,,,,,"","","","",,"","","",f
767,"4b48808f069d073ccef3ff8a7a97ac7f6afae495a5380fd16d6f047ba19818e7",31,"2015-03-03 02:29:29",t,"d18a67ea3e","",,,,,,"","","","",,"35-44","3-5 hours","Firefox",t
765,"c616597a6b5e5ffcdd4a26430398db1e0b822669ddbecdf820ba9a02c9e90ef6",31,"2015-03-03 00:34:00",t,"463eb4bb07","74.47.135.161",1920,1080,1920,1040,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",655872,"35-44","9+ hours","Chrome",t
766,"719eaf33f02aefa6821a97bb9dd1b4a1857adc33084d2a5540c0cb61129b0b94",1,"2015-03-03 01:19:31",f,"","",,,,,,"","","","",,"","","",f
771,"4ce82885aa13a27377d41c4e9acde896ff292638e1e0568190efa0acf23c1bfe",1,"2015-03-03 04:19:51",f,"","",,,,,,"","","","",,"","","",t
772,"645bc37c8dc6a1ad0f1e038c1e50bbc6591279a17d3ed595691f53b2a05c460a",1,"2015-03-03 04:19:52",f,"","",,,,,,"","","","",,"","","",f
773,"4dc90b67939971b8103a1f1f032a171aa0d97c1c22fd9cecf875bb78d0ba76d3",1,"2015-03-03 05:03:55",f,"","",,,,,,"","","","",,"","","",t
775,"280c56e7089c3d716cabe2ca5d9987e7111f21790ea6cc5ffe2a696728547f4f",1,"2015-03-03 07:50:57",t,"","14.96.67.72",1366,768,1382,744,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0",30449,"","","",t
774,"1d57acdf1083f13b3454f90666b483eda238bbe92b4fa929873fc60463d584f2",31,"2015-03-03 07:11:40",t,"797a8a05a7","75.33.32.88",1280,1024,1302,633,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",77344,"35-44","3-5 hours","Chrome",t
776,"d28f0a921f34b49d306a713663f67616aacaf39cbc42e2b8fb2f6cb2bc460684",1,"2015-03-03 08:03:19",f,"","",,,,,,"","","","",,"","","",f
777,"93a69076ea28ab0445feddb178e5170eedc6764fe4613f89eb3035b206015789",1,"2015-03-03 08:03:19",f,"","",,,,,,"","","","",,"","","",f
778,"9ec62f95fe3ca19adf469fc479c9e687a849a78ddab2ce4f07066a3dd0b8b635",1,"2015-03-03 09:59:55",f,"","",,,,,,"","","","",,"","","",f
1046,"46d22eced453634887b17061432a9a482829f673b98a66f205e6a97e662620c5",1,"2015-03-04 01:41:23",f,"","",,,,,,"","","","",,"","","",f
1133,"131f459a7ff4d3ca5f92cac8a16665848fb02627b7098db5a7ecc2b5ecb146c3",1,"2015-03-04 18:29:23",f,"","",,,,,,"","","","",,"","","",f
1136,"5a88e24985dd07ea6bdcb778256b5cdd30479a4fa7f6fce4a0351b5e9e0af8c1",1,"2015-03-04 19:59:04",f,"","",,,,,,"","","","",,"","","",f
780,"2d5c608bfdc339fc60be7d26cd08af9ab5eeae738147827d182609c8ffabeecb",1,"2015-03-03 10:31:25",f,"","71.11.74.149",1440,900,1440,866,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",534718,"","","",t
797,"753281009ad98c8260548a2ba2908a6ea857e150ed93c8ca1a9aa724024cd705",31,"2015-03-03 13:28:10",t,"0461ea3894","24.180.248.178",1920,1080,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",998112,"35-44","6-8 hours","Chrome",t
781,"4748a75f51d00856b71e430776b67fb61954cbe5692541418c99d689bdb2e56b",31,"2015-03-03 10:39:09",t,"4109b8f528","65.37.106.51",1920,1080,960,1040,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0",3473373,"25-34","3-5 hours","Firefox",t
782,"3d9ca0b1531a230501d6f3830a46685126f2e61b32001e88201e739152217a96",1,"2015-03-03 11:02:41",f,"","",,,,,,"","","","",,"","","",f
783,"b956cc833830406d59906ea46d95eb50d79de572c4e10f9b7bac45c087e99acb",1,"2015-03-03 11:02:41",f,"","",,,,,,"","","","",,"","","",f
798,"713938ddfb287922a1bf0e425bc2f43a00e5b99224636d0fb5779a727c86145f",1,"2015-03-03 13:28:38",f,"","",,,,,,"","","","",,"","","",t
784,"7b044a64ece189ecb9df798e852fdd4dad84152e9f5c549f693630ef93a84979",1,"2015-03-03 11:42:25",f,"","117.216.32.103",1366,768,1366,738,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",76150,"","","",t
785,"c7ebb89c43a01c2780f2e625a20e7b4ae43def213d932b5ca19ae735fc725a2a",1,"2015-03-03 12:05:46",f,"","",,,,,,"","","","",,"","","",f
786,"d6f81a189fe6285178674e2b4c8f1e551dea8243b02328db10ef5b02c3680403",1,"2015-03-03 12:05:58",f,"","",,,,,,"","","","",,"","","",f
787,"873185a2fd869ee04c76fa52601a1148fd279c8479b9ba950bd0734ada9fbf01",1,"2015-03-03 12:07:37",f,"","",,,,,,"","","","",,"","","",f
788,"6fabe119f7719eabc2edb5ee3f01c0b335e8c7c9bf951912d3b5a0c51cda3772",1,"2015-03-03 12:46:44",f,"","",,,,,,"","","","",,"","","",f
793,"cd6ee416cc8352bf7a33997a2f32a34944e6fd41d6d0d02c75a9b8ffe44a202a",1,"2015-03-03 13:27:00",f,"","75.146.172.161",1680,1050,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1108316,"","","",t
803,"f40f42dcdc095057935bacff38f3f08c480e9d67915fdbc8cb4493aa05647a7a",1,"2015-03-03 13:29:30",f,"","",,,,,,"","","","",,"","","",t
801,"0fd689b20a1289fcc3cec19452fefe254119a08d5ea06039455d88fd95a61c4a",31,"2015-03-03 13:29:07",t,"af15716e19","68.62.179.89",1280,1024,1296,1000,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",4710758,"25-34","6-8 hours","Firefox",t
789,"01e997636321ccb03184236e3e8c4b68e486bed49e50bc35139497e5e8945243",4,"2015-03-03 12:54:04",t,"","168.244.5.58",1920,1200,1920,1160,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",459380,"","","",f
794,"037b659a005b97c242c06353251bf9a18635c2f70a458f5febeddbd5268d1d2d",1,"2015-03-03 13:27:13",f,"","12.23.120.193",1366,768,1382,784,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",384870,"","","",t
795,"d6605599f048382c863a331f77f09e19c7b683cb12722dc201ebe789f1ca3a5d",1,"2015-03-03 13:27:24",f,"","184.6.210.86",1366,768,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1087810,"","","",t
806,"5403660183d8d978bf0c12899043f425e0f1637d6340934cbcca79243b617b75",1,"2015-03-03 13:30:17",f,"","50.23.115.94",1366,768,1366,728,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",92574,"","","",t
800,"3f9bcadcd5337da16154a9f2c17adba7a92e212530665b6ae1e0d835b2cfca14",1,"2015-03-03 13:28:57",f,"","",,,,,,"","","","",,"","","",t
804,"4f5c6f44ce468dcb831a290578f14bc9f90ffe5f95b8e637506ef50bab0d5d9f",1,"2015-03-03 13:29:45",f,"","",,,,,,"","","","",,"","","",t
790,"34e1ea5a9c62d8633992c29d39b978d50901eaec89b4a6c8d87b128c4b17ae69",31,"2015-03-03 13:26:41",t,"d99c37dc9d","173.172.11.75",1920,1080,1920,1040,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",2776117,"25-34","6-8 hours","Chrome",t
799,"69563d4003878fab6b174d85c4375643851de333ce96953f3255be90d51e04dd",31,"2015-03-03 13:28:50",t,"ff19f9e86c","72.129.153.78",1600,900,1616,876,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",2893925,"25-34","3-5 hours","Firefox",t
805,"5792f4787c1408438e59ee71afe71d146fb56231e81c39fc90b78879903ec7af",31,"2015-03-03 13:30:13",t,"b470a1d900","71.235.198.251",1600,900,1600,900,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",752844,"25-34","9+ hours","Chrome",t
796,"6779ba670e2dcbda7ba21a5c6b1e5928c2e462b7c35db21ac61f835ccd02e52b",31,"2015-03-03 13:28:06",t,"e66afe62c8","97.83.144.48",1440,900,1456,876,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",2889699,"25-34","6-8 hours","Firefox",t
810,"f7d134f0a08af232e6c9898f6c10f19a327adb359c9fddebf226e9b8b74e932c",31,"2015-03-03 13:30:46",t,"c66bd2227c","174.28.166.253",1920,1200,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",987731,"35-44","9+ hours","Chrome",t
791,"458748bf177f68f5901517028ed0e5088a02cb147f5a8070c83dd90cd11acafd",31,"2015-03-03 13:26:53",t,"d1b361c8db","71.125.213.205",1920,1080,1936,1056,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",339847,"18-25","6-8 hours","Chrome",t
807,"aee7620feb4c2ff8b83c7d42e39f52b08a89fcd460396cc6b52252a826578e02",1,"2015-03-03 13:30:29",f,"","",,,,,,"","","","",,"","","",t
808,"22019a2fd50c7ed30971683e874278f2ccdf3687f37e282f2aea1ce83daac761",1,"2015-03-03 13:30:32",f,"","50.23.115.94",1366,768,1382,744,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",113722,"","","",t
809,"2c062b6b6aec496bd67a7f53c2f0fad8a5ed74378d7908238ab89c8212cf0f1a",31,"2015-03-03 13:30:34",t,"c1b39c6745","65.29.215.112",1920,1080,1853,1080,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1663450,"25-34","3-5 hours","Chrome",t
779,"e7a7fcb15103c56623c86d96fcb4f547c6b085cb88ac9453007357f59ce930d8",1,"2015-03-03 10:05:40",f,"","76.122.171.147",1440,900,0,0,24,"MacIntel","en-us","Google Chrome","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1742139,"","","",t
927,"fda5712bb32134242fc4c78ad8e5b35a6d0c8882b0b549f33dd1c0950bb1c4a0",31,"2015-03-03 14:19:28",t,"6d250dec98","108.193.223.1",1920,1080,1806,1014,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",323246,"18-25","9+ hours","Firefox",t
1047,"45e289d342cfbdd9027ceb8dadfdde15d21cb5cae4f495ccccda89f3a03892cc",1,"2015-03-04 01:44:07",f,"","",,,,,,"","","","",,"","","",f
1130,"efb15efd3711fb60e327eb0ad3f74d65c9db1f70db9de3d5bebca8e31a47e433",1,"2015-03-04 18:07:29",f,"","",,,,,,"","","","",,"","","",f
792,"0761fab2cb626677e609296e84e621bffa26ca1f41b2f6ad2a07534347f6f110",31,"2015-03-03 13:26:59",t,"274255388f","76.224.178.21",1920,1080,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",868881,"25-34","3-5 hours","Chrome",t
825,"bf69ae8dd46a5359b8432eea10ffd473bd7a9ae92f60b2384204390aaa34b1bd",1,"2015-03-03 13:36:18",f,"","",,,,,,"","","","",,"","","",t
812,"64185a40b86cad07c7177ba63b84d1b0f7628b61c4587879bd5ab94e29617acd",1,"2015-03-03 13:32:59",f,"","",,,,,,"","","","",,"","","",t
811,"6a2f4008c79a445e21822c6fda67243378a99011ce099ca0c96a75a1442cc22d",1,"2015-03-03 13:32:36",f,"","50.173.35.16",1600,900,1600,870,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1679558,"","","",t
814,"2125ffb51b6c5b98b0261844b4c59b5ce591bd15b532b0bf8872558837b75c20",1,"2015-03-03 13:33:54",f,"","",,,,,,"","","","",,"","","",t
821,"5dcd7120951cb5494d7812a2fe64415f3164b90660efe2b6a1aff7698ccbab49",1,"2015-03-03 13:35:32",f,"","",,,,,,"","","","",,"","","",t
826,"374bedc72e1788aa4088bb88a43f443adfd1ec75ec33132e592047084fa5cdf5",1,"2015-03-03 13:36:19",f,"","",,,,,,"","","","",,"","","",f
813,"780efb8dd90044242f82a68bbe2a19dc4254a8d7952af1f2e3e6b772e03df07d",31,"2015-03-03 13:33:25",t,"8940f10c4e","",,,,,,"","","","",,"18-25","9+ hours","Firefox",t
818,"767fc11d8cab0228f2d579471373da289513ba9b0875c5425b5375b489a1d5b2",1,"2015-03-03 13:34:29",f,"","",,,,,,"","","","",,"","","",f
819,"fb0a49645b9701f945ace7ffbd9b037dd50709c97bde4428ba0b4212c75790d1",1,"2015-03-03 13:34:29",f,"","",,,,,,"","","","",,"","","",f
827,"6371c8e966d6f8f574ab498f591d7bff62a0c324f5f777306e1a7a5f52db1d34",1,"2015-03-03 13:39:57",f,"","98.30.216.71",1366,768,1366,728,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",941055,"","","",t
817,"cb56f5442054d9715c291535add01cf4b3a071ce829526c1e96ad183d77984de",31,"2015-03-03 13:34:28",t,"5e5858af94","66.56.230.168",2560,1440,2449,1332,24,"MacIntel","en-US","Mozilla Firefox","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:36.0) Gecko/20100101 Firefox/36.0",5312499,"35-44","6-8 hours","Firefox",t
828,"75c82c249fc2658820547f756a7b8b3ba20ba5b4d6be6222c46cd9d718c38e97",1,"2015-03-03 13:39:58",f,"","173.31.70.73",1066,600,1067,559,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",2392368,"","","",t
841,"a856ea3e71ea554dc27b222d5d137d7137b96cc586c33ff3f72bdc5979109162",31,"2015-03-03 13:43:42",t,"89eaa2624b","73.9.138.157",1920,1200,1433,1160,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0",2985182,"25-34","9+ hours","Firefox",t
802,"44c3668dbaa0ea4582cabccd4f2fc9c932e107d904d3cceac3c1a0d48f5acda0",31,"2015-03-03 13:29:29",t,"a50526eadb","24.73.83.158",1920,1080,0,0,24,"Win32","en-US","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",1550228,"45-54","9+ hours","Chrome",t
820,"2ff81b4cacff4b34e42fcc634f76afa8a37e4f81fb3e350da214dff6bcba32c1",31,"2015-03-03 13:34:35",t,"a521048c60","71.193.46.147",1280,1024,1280,984,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",3597746,"25-34","9+ hours","Chrome",t
822,"7bbd2aaf4bce8a13d95394e6be156b9b6b0ac7ce5c6287c0e8015110cc841b0b",1,"2015-03-03 13:36:07",f,"","",,,,,,"","","","",,"","","",t
823,"f31431062feb5ff4e4637e70d8b935431a21d3353448fcab605f9de82fd64594",1,"2015-03-03 13:36:08",f,"","",,,,,,"","","","",,"","","",f
815,"43efda651f77327967e4d7066c1b1b136afab6a87fec1d598557c3c0da64f378",1,"2015-03-03 13:34:10",f,"","65.189.196.165",1440,900,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",2055636,"","","",t
824,"f29142a7ef06590d680aa95364f94d96c177cef87e9628993fb794d2079abd8c",1,"2015-03-03 13:36:08",f,"","",,,,,,"","","","",,"","","",f
846,"74fbb07e98810cb18a6b7eedf8e910c9e8f07e92084a09cec3a4c2dcdbe8b533",1,"2015-03-03 13:44:55",f,"","107.140.42.218",1600,900,1600,852,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",2258194,"","","",t
837,"9f2c6a08f9d2d9e100b7723cf4b9e0c64430f4befd64ba2c70aa9c23389f3a57",31,"2015-03-03 13:43:12",t,"c6470d3448","",,,,,,"","","","",,"25-34","6-8 hours","Chrome",t
816,"2e7bf6fd221c6809b901dc095368ddabe6f9b462222bfafd40391f4b3d9f57c8",31,"2015-03-03 13:34:10",t,"adaa4e64ac","",,,,,,"","","","",,"45-54","3-5 hours","Chrome",t
836,"8fee6e725d2e2ee439a8d4ef82b171160357850d939862399eb367eb887bac2e",1,"2015-03-03 13:42:37",f,"","68.103.217.177",1366,768,1382,744,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",569872,"","","",t
833,"9e4ab8187a5fdecf7e9c7a36934aa4025ad0b3558b8df0bdf0446984b1b0a56b",8,"2015-03-03 13:41:34",t,"","99.94.178.23",2560,1440,2560,1400,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",2362016,"","","",t
831,"0704d50c155cd65f4b810a539b880883152f5c5bcc0bfc0f86fe3ade612e8e3d",1,"2015-03-03 13:40:57",f,"","108.69.208.182",1920,1080,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",516585,"","","",t
1040,"23a1bf5265f8acb98d041ca08f410fd1ccfe7deb6b286569a645154170e5d975",1,"2015-03-04 01:10:28",f,"","",,,,,,"","","","",,"","","",f
845,"572112af5c5d797ff65d391fcabad621d1b5fabe6e4cf98cb929d3fc24fe5d47",1,"2015-03-03 13:44:43",f,"","73.1.137.2",1536,864,1550,840,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",387489,"","","",t
829,"baefef61fd7102bdbd22bc94c15fe55e331a8ffa9bbc3dae4fd768798b3cde3b",31,"2015-03-03 13:40:22",t,"079d449efb","128.95.213.82",1280,1024,1001,968,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",590954,"25-34","6-8 hours","Chrome",t
840,"1b051166f3cdad67a403ef4850e23637ac4906d522142641c223909f717a7523",1,"2015-03-03 13:43:38",f,"","",,,,,,"","","","",,"","","",t
842,"2f1192c97ad6a635b46d3225e3f279d8737e21c1779cf2b360cdbe7f545383aa",1,"2015-03-03 13:44:10",f,"","182.65.213.182",1366,768,1382,744,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0",101226,"","","",t
839,"950043b9a250703a10bbc8a22dd1b6f1391ea640674a608491e4e69534be8bc0",8,"2015-03-03 13:43:21",t,"","99.103.70.154",1920,1080,1242,1041,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",219148,"","","",t
838,"3e2edf47efe744ab1d2e6aae495f5cc2bd2619e29eda7f373f09fb53981a93ac",31,"2015-03-03 13:43:20",t,"869e30addc","73.1.137.2",1920,1080,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",504301,"18-25","6-8 hours","Chrome",t
1048,"04e95c9014aba90cdfdf0bab738c314c2bf734a548b537393d54b7580f71819a",1,"2015-03-04 01:48:03",f,"","",,,,,,"","","","",,"","","",f
1049,"e9f760b3c70823b40794513cd226c17eb77cc95c1b382beab85732ff1cd6af38",1,"2015-03-04 01:48:46",f,"","",,,,,,"","","","",,"","","",f
830,"d0e291cb32ab5f83f5e0e946bbd7b8966e774b4e8070f1bddfbaf0e5e14b6113",31,"2015-03-03 13:40:54",t,"070b05ed79","24.247.144.185",1366,768,1366,721,24,"Linux x86_64","en-us","Google Chrome","Mozilla/5.0 (X11; CrOS x86_64 6457.107.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",4697514,"25-34","9+ hours","Chrome",t
843,"615a5e4572778eb94fc2604bebe3f4dc21bca40f4ceae29baf31010884ee82e4",1,"2015-03-03 13:44:28",f,"","73.22.115.69",1366,768,1366,728,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",709456,"","","",t
832,"e5dbf8b95884b6c6837b877326ee935febbaac7b1e0e163f34f0a7338205b0c4",31,"2015-03-03 13:41:22",t,"dfda9248c7","50.156.22.60",1680,1050,1680,1020,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",192265,"35-44","3-5 hours","Firefox",t
844,"47775ad6f91635fff7a2bcb8e66e37385457133d701f6853366d1b24c5f35cfb",31,"2015-03-03 13:44:28",t,"2e7123fda6","75.144.68.229",1440,900,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1644955,"35-44","6-8 hours","Chrome",t
866,"cad2f7f92a4c96106311a704b686553409263adeab32bd983b086f4279fec416",1,"2015-03-03 13:52:43",f,"","",,,,,,"","","","",,"","","",t
863,"1f2745b39a70b918e349184b8c0a997aef3148cfa003654878e4efa643fa387f",1,"2015-03-03 13:51:03",f,"","",,,,,,"","","","",,"","","",f
848,"7ae91017ba6411a84e72e7a0fb5efc9efb71c519d26071848eef8f4355cef5b6",1,"2015-03-03 13:46:19",f,"","24.62.163.231",1366,768,683,728,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1017860,"","","",t
853,"b801dd6de70e5b4efd64db2b5bc7544f5f711f45fc36fbbc3b98de99fcb8fc19",1,"2015-03-03 13:46:56",f,"","",,,,,,"","","","",,"","","",t
860,"9ca9134a837f9269739802011f2a5f9dbd623c9933c5ab2982f71652d136a490",1,"2015-03-03 13:49:57",f,"","72.177.126.151",1920,1200,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1443394,"","","",t
854,"b5116158d6920056c23c2448cbd777b8999752f4367fb87d7e77f37d82c37b94",1,"2015-03-03 13:47:01",f,"","",,,,,,"","","","",,"","","",t
